gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	acceptedNameUsage	acceptedNameUsageID	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	basisOfRecord	bed	behavior	catalogNumber	class	collectionCode	collectionID	continent	coordinatePrecision	coordinateUncertaintyInMeters	country	countryCode	county	dataGeneralizations	datasetID	datasetName	dateIdentified	day	decimalLatitude	decimalLongitude	disposition	dynamicProperties	earliestAgeOrLowestStage	earliestEonOrLowestEonothem	earliestEpochOrLowestSeries	earliestEraOrLowestErathem	earliestPeriodOrLowestSystem	endDayOfYear	establishmentMeans	eventDate	eventID	eventRemarks	eventTime	family	fieldNotes	fieldNumber	footprintSRS	footprintSpatialFit	footprintWKT	formation	genus	geodeticDatum	geologicalContextID	georeferencedDate	georeferenceProtocol	georeferenceRemarks	georeferenceSources	georeferenceVerificationStatus	georeferencedBy	group	habitat	higherClassification	higherGeography	higherGeographyID	highestBiostratigraphicZone	identificationID	identificationQualifier	identificationReferences	identificationRemarks	identificationVerificationStatus	identifiedBy	individualCount	individualID	informationWithheld	infraspecificEpithet	institutionCode	institutionID	island	islandGroup	kingdom	latestAgeOrHighestStage	latestEonOrHighestEonothem	latestEpochOrHighestSeries	latestEraOrHighestErathem	latestPeriodOrHighestSystem	lifeStage	lithostratigraphicTerms	locality	locationAccordingTo	locationID	locationRemarks	lowestBiostratigraphicZone	materialSampleID	maximumDepthInMeters	maximumDistanceAboveSurfaceInMeters	maximumElevationInMeters	member	minimumDepthInMeters	minimumDistanceAboveSurfaceInMeters	minimumElevationInMeters	month	municipality	nameAccordingTo	nameAccordingToID	namePublishedIn	namePublishedInID	namePublishedInYear	nomenclaturalCode	nomenclaturalStatus	occurrenceDetails	occurrenceID	occurrenceRemarks	occurrenceStatus	order	originalNameUsage	originalNameUsageID	otherCatalogNumbers	ownerInstitutionCode	parentNameUsage	parentNameUsageID	phylum	pointRadiusSpatialFit	preparations	previousIdentifications	recordNumber	recordedBy	reproductiveCondition	samplingEffort	samplingProtocol	scientificName	scientificNameAuthorship	scientificNameID	sex	specificEpithet	startDayOfYear	stateProvince	subgenus	taxonConceptID	taxonID	taxonRank	taxonRemarks	taxonomicStatus	typeStatus	verbatimCoordinateSystem	verbatimCoordinates	verbatimDepth	verbatimElevation	verbatimEventDate	verbatimLatitude	verbatimLocality	verbatimLongitude	verbatimSRS	verbatimTaxonRank	vernacularName	waterBody	year
1019895494									Plagiochila tamariscina (UBC B97571)																	103435									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=364417&ass_num=B97571				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B97571		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1937-07-25											Plagiochila										at base of living palms										F.M. Pagan				tamariscina	University of British Columbia				Plantae								near los picachos, joyuya																				ICBN			103435							University of British Columbia					dried		316	F.M. Pagan				Plagiochila tamariscina				tamariscina						species							ca 1006 m	1937 Jul 25	?n		?w					
1019895489									Plagiochila tamariscina (UBC B97574)																	103438									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=364420&ass_num=B97574				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B97574		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1937-08-09											Plagiochila										on living trees										F.M. Pagan				tamariscina	University of British Columbia				Plantae								near guilarte mt., adjuntas																				ICBN			103438							University of British Columbia					dried		437	F.M. Pagan				Plagiochila tamariscina				tamariscina						species							ca 914 m	1937 Aug 09	?n		?w					
1019895510									Plagiochila tamariscina (UBC B97575)																	103439									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=364421&ass_num=B97575				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B97575		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1937-08-09											Plagiochila																				F.M. Pagan				tamariscina	University of British Columbia				Plantae								vicinity of adjuntas, on road to guilarte mt.																				ICBN			103439							University of British Columbia					dried		450	F.M. Pagan				Plagiochila tamariscina				tamariscina						species							ca 975 m	1937 Aug 09	?n		?w					
1019895555									Plagiochila tamariscina (UBC B97577)																	103441									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=364423&ass_num=B97577				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B97577		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-06-01											Plagiochila										on moist banks along roadside										F.M. Pagan				tamariscina	University of British Columbia				Plantae								km 22 ponse-adjuntas road																				ICBN			103441							University of British Columbia					dried		997	F.M. Pagan				Plagiochila tamariscina				tamariscina						species								1939 Jun 01	?n		?w					
1019895527									Plagiochila tamariscina (UBC B97572)																	103436									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=364418&ass_num=B97572				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B97572		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1937-08-09											Plagiochila										on living trees										F.M. Pagan				tamariscina	University of British Columbia				Plantae								mt. guilarte, adjuntas																				ICBN			103436							University of British Columbia					dried		428	F.M. Pagan				Plagiochila tamariscina				tamariscina						species							ca 1067 m	1937 Aug 09	?n		?w					
1019895534									Plagiochila tamariscina (UBC B97576)																	103440									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=364422&ass_num=B97576				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B97576		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1938-08-05											Plagiochila										on twigs and on river bank										F.M. Pagan				tamariscina	University of British Columbia				Plantae								near cabin #4, el yunque																				ICBN			103440							University of British Columbia					dried		829	F.M. Pagan				Plagiochila tamariscina				tamariscina						species								1938 Aug 05	?n		?w					
1019895551									Plagiochila tamariscina (UBC B97573)																	103437									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=364419&ass_num=B97573				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B97573		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1937-08-09											Plagiochila																				F.M. Pagan				tamariscina	University of British Columbia				Plantae								guilarte mt., adjuntas																				ICBN			103437							University of British Columbia					dried		435	F.M. Pagan				Plagiochila tamariscina				tamariscina						species							ca 823 m	1937 Aug 09	?n		?w					
1019883528									Leucobryum giganteum (UBC B72963)																	81305									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=342287&ass_num=B72963				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B72963		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-12-29											Leucobryum										on earth and rotten wood, high ridge														giganteum	University of British Columbia				Plantae								at km 14.6, maricao, sabana grande rd, maricao, insular forest																				ICBN			81305							University of British Columbia					dried		5523	W.C. Steere				Leucobryum giganteum				giganteum						species								1939 Dec 29	?n		?w					
1019883540									Leucobryum crispum (UBC B72793)																	81279									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=342261&ass_num=B72793				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B72793		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1923-02-23/26											Leucobryum																								crispum	University of British Columbia				Plantae								catalina-yunque trail, luquillo mts																				ICBN			81279							University of British Columbia					dried		7685	E.G. Britton				Leucobryum crispum				crispum						species								1923 Feb 23-26	?s		?w					
1019883545									Leucobryum crispum (UBC B72801)																	81287									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=342269&ass_num=B72801				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B72801		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-09-29											Leucobryum										on rotten log in mossy forest														crispum	University of British Columbia				Plantae								el yunque sierra de lyquillo																				ICBN			81287							University of British Columbia					dried		4128	W.C. Steere				Leucobryum crispum				crispum						species								1939 Sep 29	?s		?w					
1019884192									Kurzia capillaris (UBC B74213)																	82572									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=343554&ass_num=B74213				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B74213		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1937-02-27											Kurzia										on banks adjuntas														capillaris	University of British Columbia				Plantae								jayuya road																				ICBN			82572							University of British Columbia					dried		136	F.M. Pagan				Kurzia capillaris				capillaris						species								1937 Feb 27	?n		?w					
1019884137									Kurzia capillaris (UBC B74214)																	82573									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=343555&ass_num=B74214				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B74214		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1937-08-17											Kurzia										on moist banks near river														capillaris	University of British Columbia				Plantae								el yunque																				ICBN			82573							University of British Columbia					dried		478	F.M. Pagan				Kurzia capillaris				capillaris						species								1937 Aug 17	?n		?w					
1019884182									Kurzia capillaris (UBC B74215)																	82574									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=343556&ass_num=B74215				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B74215		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1937-09-04											Kurzia										on moist shady banks														capillaris	University of British Columbia				Plantae								trail to el yunque mts.																				ICBN			82574							University of British Columbia					dried		537	F.M. Pagan				Kurzia capillaris				capillaris						species							ca 549 m	1937 Sep 04	?n		?w					
1019884412									Leucobryum martianum (UBC B73288)																	83202									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344184&ass_num=B73288				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73288		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-05-20											Leucobryum										on decayed wood along trail to the pinnacles														martianum	University of British Columbia				Plantae								sierra de luquillo																				ICBN			83202							University of British Columbia					dried		92	M.A. Harvey				Leucobryum martianum				martianum						species								1939 May 20	?n		?e					
1019884464									Leucobryum martianum (UBC B73290)																	83204									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344186&ass_num=B73290				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73290		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1914											Leucobryum										on trees and branches														martianum	University of British Columbia				Plantae								pr																				ICBN			83204							University of British Columbia					dried		s.n.	J.A. Shafer				Leucobryum martianum				martianum						species								1914 Jul - Aug 05	?s		?e					
1019884507									Leucobryum martianum (UBC B73292)																	83206									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344188&ass_num=B73292				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73292		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-09-29											Leucobryum										on rotten log in fog forest														martianum	University of British Columbia				Plantae								el duque, sierra de luquillo																				ICBN			83206							University of British Columbia					dried		4100	W.C. Steere				Leucobryum martianum				martianum						species								1939 Sep 29	?n		?e					
1019884576									Octoblepharum pulvinatum (UBC B73646)																	83499									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344481&ass_num=B73646				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73646		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1940-01-26											Octoblepharum										on rotten wood														pulvinatum	University of British Columbia				Plantae								nw side of sierra de luquillo , above verde																				ICBN			83499							University of British Columbia					dried		6270	W.C. Steere				Octoblepharum pulvinatum				pulvinatum						species								1940 Jan 26	?s		?w					
1019884491									Micropterygium portoricense (UBC B75475)																	83189									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344171&ass_num=B75475				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B75475		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1937-03-08											Micropterygium																				F.M. Pagan				portoricense	University of British Columbia				Plantae								bo. cubuy, canovanas																				ICBN			83189							University of British Columbia					dried		384	F.M. Pagan				Micropterygium portoricense				portoricense						species								1937 Mar 08	?n		?w					
1019884616									Leucobryum polakowskyi (UBC B73340)																	83256									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344238&ass_num=B73340				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73340		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-10											Leucobryum										base of sierra palm														polakowskyi	University of British Columbia				Plantae								upper slopes of la torreilla, barraquitas																				ICBN			83256							University of British Columbia					dried		4621	W.C. Steere				Leucobryum polakowskyi				polakowskyi						species								1939 Oct	?n		?e					
1019884482									Leucobryum martianum (UBC B73291)																	83205									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344187&ass_num=B73291				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73291		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-09-21											Leucobryum										rotten log														martianum	University of British Columbia				Plantae								summit of el yunque, sierra due luquillo																				ICBN			83205							University of British Columbia					dried		4040	W.C. Steere				Leucobryum martianum				martianum						species								1939 Sep 21	?n		?e					
1019884438									Leucobryum martianum (UBC B73289)																	83203									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344185&ass_num=B73289				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73289		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1967-08-27											Leucobryum										on moist rather shaded rock														martianum	University of British Columbia				Plantae								crest of ridge near el yunque along hwy 191 s of palmer																				ICBN			83203							University of British Columbia					dried		7642	D.H. Norris				Leucobryum martianum				martianum						species								1967 Aug 27	?n		?e					
1019884445									Micropterygium exalatum (UBC B75473)																	83187									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344169&ass_num=B75473				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B75473		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1937-03-08											Micropterygium																				F.M. Pagan				exalatum	University of British Columbia				Plantae								near torito mt., bo. cubuy, canovanas																				ICBN			83187							University of British Columbia					dried		372	F.M. Pagan				Micropterygium exalatum				exalatum						species								1937 Mar 08	?n		?w					
1019884592									Leucobryum polakowskyi (UBC B73339)																	83255									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344237&ass_num=B73339				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73339		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1915-02-10											Leucobryum																								polakowskyi	University of British Columbia				Plantae								river valley																				ICBN			83255							University of British Columbia					dried		s.n.	E.G. Britton				Leucobryum polakowskyi				polakowskyi						species								1915 Feb 10	?n		?e					
1019884744									Octoblepharum albidum (UBC B73604)																	83417									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344399&ass_num=B73604				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73604		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection																									Octoblepharum																								albidum	University of British Columbia				Plantae																												ICBN			83417							University of British Columbia					dried		s.n.	E.G. Britton				Octoblepharum albidum Hedw.	Hedw.			albidum						species								[Unknown?]	?n		?w					
1019884741									Syrrhopodon parasiticus (UBC B73855)																	83665									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344647&ass_num=B73855				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73855		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-12-23											Syrrhopodon										on laves of flowering plants understory of dense forest														parasiticus	University of British Columbia				Plantae								along upper rio vano de oro, n slope , sierra de luquillo																				ICBN			83665							University of British Columbia					dried		5421	H.H. Bartlett And T Lasser				Syrrhopodon parasiticus				parasiticus						species								1939 Dec 23	?n		?w					
1019884636									Octoblepharum albidum (UBC B73566)																	83379									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344361&ass_num=B73566				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73566		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1915-02-10											Octoblepharum										on rotten log														albidum	University of British Columbia				Plantae								hacienda camila, marico, rd,																				ICBN			83379							University of British Columbia					dried		4040	E.G. Britton				Octoblepharum albidum Hedw.	Hedw.			albidum						species								1915 Feb 10	?n		?e					
1019884565									Leucobryum polakowskyi (UBC B73338)																	83254									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344236&ass_num=B73338				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73338		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1913-04-02											Leucobryum										on rotten stump														polakowskyi	University of British Columbia				Plantae								rio de maricao																				ICBN			83254							University of British Columbia					dried		2518	E.G. Britton				Leucobryum polakowskyi				polakowskyi						species							500-600m	1913 Apr 02	?n		?e					
1019884708									Octoblepharum cylindricum (UBC B73635)																	83487									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344469&ass_num=B73635				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73635		UBC	urn:lsid:biocol.org:col:15106				Porto Rica				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-03-02											Octoblepharum										sil														cylindricum	University of British Columbia				Plantae								laguna tortuguro ne of manati																				ICBN			83487							University of British Columbia					dried		551	M.A. Harvey				Octoblepharum cylindricum				cylindricum						species								1939 Mar 02	?s		?w					
1019884787									Syrrhopodon rigidus (UBC B75103)																	83678									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344660&ass_num=B75103				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B75103		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1967-08-27											Syrrhopodon										on moist diffusely lit log														rigidus	University of British Columbia				Plantae								crest of ridge near el yunque along hwy 191 s of palmer																				ICBN			83678							University of British Columbia					dried		7636	D.H. Norris				Syrrhopodon rigidus				rigidus						species								1967 Aug 27	?n		?w					
1019884790									Octoblepharum albidum (UBC B73606)																	83419									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344401&ass_num=B73606				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73606		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1940-01-18											Octoblepharum										on rotten log														albidum	University of British Columbia				Plantae								ridge along rio cona juana, cordillera central, n of villalba																				ICBN			83419							University of British Columbia					dried		6007	W.C. Steere				Octoblepharum albidum Hedw.	Hedw.			albidum						species								1940 Jan 18	?n		?w					
1019884813									Syrrhopodon rigidus (UBC B75104)																	83679									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344661&ass_num=B75104				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B75104		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1967-08-27											Syrrhopodon										on moist diffusely lit log														rigidus	University of British Columbia				Plantae								crest of ridge near el yunque along hwy 191 s of palmer																				ICBN			83679							University of British Columbia					dried		7633	D.H. Norris				Syrrhopodon rigidus				rigidus						species								1967 Aug 27	?n		?w					
1019884821									Calymperes richardi (UBC B73721)																	83527									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344509&ass_num=B73721				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73721		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-11-20											Calymperes										on enormous boulder														richardi	University of British Columbia				Plantae								at km 106.5, maunabo, yabuioa rd																				ICBN			83527							University of British Columbia					dried		4962	N.W. Simmonds				Calymperes richardi				richardi						species								1939 Nov 20	?s		?w					
1019884768									Octoblepharum albidum (UBC B73605)																	83418									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344400&ass_num=B73605				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73605		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-05-01											Octoblepharum										on trees														albidum	University of British Columbia				Plantae								bayamon rd, km 7.8																				ICBN			83418							University of British Columbia					dried		48	M.A. Harvey				Octoblepharum albidum Hedw.	Hedw.			albidum						species								1939 May 01	?n		?w					
1019884875									Leucobryum polakowskyi (UBC B73641)																	83494									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344476&ass_num=B73641				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73641		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-12-02											Leucobryum										on trees														polakowskyi	University of British Columbia				Plantae								cayey mts above jagami alto																				ICBN			83494							University of British Columbia					dried		426	M.A. Harvey				Leucobryum polakowskyi				polakowskyi						species								1939 Dec 02	?s		?w					
