gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	acceptedNameUsage	acceptedNameUsageID	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	basisOfRecord	bed	behavior	catalogNumber	class	collectionCode	collectionID	continent	countryCode	county	dataGeneralizations	datasetID	datasetName	dateIdentified	day	decimalLatitude	decimalLongitude	disposition	dynamicProperties	earliestAgeOrLowestStage	earliestEonOrLowestEonothem	earliestEpochOrLowestSeries	earliestEraOrLowestErathem	earliestPeriodOrLowestSystem	endDayOfYear	establishmentMeans	eventDate	eventID	eventRemarks	eventTime	family	fieldNotes	fieldNumber	footprintSRS	footprintSpatialFit	footprintWKT	formation	genus	geologicalContextID	georeferencedDate	georeferenceProtocol	georeferenceRemarks	georeferenceSources	georeferenceVerificationStatus	georeferencedBy	group	habitat	higherClassification	higherGeography	higherGeographyID	highestBiostratigraphicZone	identificationID	identificationQualifier	identificationReferences	identificationRemarks	identificationVerificationStatus	identifiedBy	individualCount	individualID	informationWithheld	infraspecificEpithet	institutionCode	institutionID	island	islandGroup	kingdom	latestAgeOrHighestStage	latestEonOrHighestEonothem	latestEpochOrHighestSeries	latestEraOrHighestErathem	latestPeriodOrHighestSystem	lifeStage	lithostratigraphicTerms	locality	locationAccordingTo	locationID	locationRemarks	lowestBiostratigraphicZone	materialSampleID	maximumDistanceAboveSurfaceInMeters	member	minimumDistanceAboveSurfaceInMeters	month	municipality	nameAccordingTo	nameAccordingToID	namePublishedIn	namePublishedInID	namePublishedInYear	nomenclaturalCode	nomenclaturalStatus	occurrenceDetails	occurrenceID	occurrenceRemarks	occurrenceStatus	order	originalNameUsage	originalNameUsageID	otherCatalogNumbers	ownerInstitutionCode	parentNameUsage	parentNameUsageID	phylum	pointRadiusSpatialFit	preparations	previousIdentifications	recordNumber	recordedBy	reproductiveCondition	samplingEffort	samplingProtocol	scientificName	scientificNameID	sex	specificEpithet	startDayOfYear	stateProvince	subgenus	taxonConceptID	taxonID	taxonRank	taxonRemarks	taxonomicStatus	typeStatus	verbatimCoordinateSystem	verbatimDepth	verbatimElevation	verbatimEventDate	verbatimLocality	verbatimSRS	verbatimTaxonRank	vernacularName	waterBody	year	datasetKey	publishingCountry	lastInterpreted	coordinateAccuracy	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled
1019865594									Fissidens mollis (UBC B38660)																	50188									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=311170&ass_num=B38660				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B38660	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		24												1939-12-24T00:00Z				Fissidentaceae							Fissidens									on clay										A.J. Grout					University of British Columbia				Plantae								trail along upper rio la mina, sierra de luquillo									12							ICBN			50188			Fissidentales				University of British Columbia			Bryophyta		dried		5440	W.C. Steere				Fissidens halli Aust.			halli						SPECIES							1939 Dec 24						1939	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:15Z								TAXON_MATCH_FUZZY;COORDINATE_INVALID		false	false	5710756	6	35	327	1336	4643	2673216		5710756	Fissidens halli	Fissidens		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019865617									Fissidens mollis (UBC B38661)																	50189									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=311171&ass_num=B38661				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B38661	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		1												1925-03-01T00:00Z				Fissidentaceae							Fissidens									bank															University of British Columbia				Plantae								in river near conzal									3							ICBN			50189			Fissidentales				University of British Columbia			Bryophyta		dried		8438	E.G. Britton				Fissidens halli Aust.			halli						SPECIES							1925 Mar						1925	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:15Z								TAXON_MATCH_FUZZY;COORDINATE_INVALID		false	false	5710756	6	35	327	1336	4643	2673216		5710756	Fissidens halli	Fissidens		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019865646									Fissidens mollis (UBC B38658)																	50186									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=311168&ass_num=B38658				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B38658	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		22												1939-09-22T00:00Z				Fissidentaceae							Fissidens									on clay										A.J. H.					University of British Columbia				Plantae								rio la mina trail, sierra de tuquillo									9							ICBN			50186			Fissidentales				University of British Columbia			Bryophyta		dried		4054	W.C. Steere				Fissidens halli Aust.			halli						SPECIES							1939 Sep 22						1939	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:15Z								TAXON_MATCH_FUZZY;COORDINATE_INVALID		false	false	5710756	6	35	327	1336	4643	2673216		5710756	Fissidens halli	Fissidens		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019864272									Epipterygium wrightii (UBC B17749)																	48424									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=309406&ass_num=B17749				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B17749	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		12												1939-10-12T00:00Z				Bryaceae							Epipterygium									on steep rock wall															University of British Columbia				Plantae								middle slopes of el toro, sierra de luquillo									10							ICBN			48424	examined by j.shaw, 1983		Bryales				University of British Columbia			Bryophyta		dried		4338	W.C. Steere				Epipterygium wrightii Lindberg, 1862			wrightii						SPECIES							1939 Oct 12						1939	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								COORDINATE_INVALID		false	false	2677030	6	35	327	1333	8736	2677018		2677030	Epipterygium wrightii	Epipterygium		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019864283									Epipterygium wrightii (UBC B17751)																	48421									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=309403&ass_num=B17751				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B17751	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		14												1913-03-14T00:00Z				Bryaceae							Epipterygium									on crumbling rocks in ravine															University of British Columbia				Plantae								alto de la bandera, near adjuntas									3							ICBN			48421	examined by j.shaw, 1983		Bryales				University of British Columbia			Bryophyta		dried		2196	E.G. Britton				Epipterygium wrightii Lindberg, 1862			wrightii						SPECIES							1913 Mar 14						1913	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								COORDINATE_INVALID		false	false	2677030	6	35	327	1333	8736	2677018		2677030	Epipterygium wrightii	Epipterygium		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019864884									Fissidens asplenioides (UBC B37695)																	49250									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=310232&ass_num=B37695				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B37695	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		18												1940-01-18T00:00Z				Fissidentaceae							Fissidens									on steep clay bank along trail										A.L. H.					University of British Columbia				Plantae								rio dona juana, toro negro purhase unit n. of viclalba									1							ICBN			49250			Fissidentales				University of British Columbia			Bryophyta		dried		6031	W.C. Steere				Fissidens asplenioides Hedwig, 1801			asplenioides						SPECIES							1940 Jan 18						1940	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								COORDINATE_INVALID		false	false	5283352	6	35	327	1336	4643	2673216		5283352	Fissidens asplenioides	Fissidens		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019865267									Fissidens elegans (UBC B38172)																	49700									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=310682&ass_num=B38172				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B38172	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		11												1939-11-11T00:00Z				Fissidentaceae							Fissidens									on roadside bank of red clay										A.J. H.					University of British Columbia				Plantae								just e. of aguas buenas, road to caguas, about km 6.5									11							ICBN			49700			Fissidentales				University of British Columbia			Bryophyta		dried		4872	W.C. Steere				Fissidens elegans Bridel, 1806			elegans						SPECIES							1939 Nov 11						1939	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:15Z								COORDINATE_INVALID		false	false	5283063	6	35	327	1336	4643	2673216		5283063	Fissidens elegans	Fissidens		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019910606									Bazzania stolonifera (UBC B156239)																	135557									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=396539&ass_num=B156239				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B156239	Jungermanniopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		9												1940-01-09T00:00Z				Lepidoziaceae							Bazzania									on sierra palm															University of British Columbia				Plantae								near summit of west peak, el duque range									1							ICBN			135557			Jungermanniales				University of British Columbia			Marchantiophyta		dried		5939	W.C. Steere				Bazzania S.Gray					Sierra De Luquillo				GENUS							1940 Jan 09						1940	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:16Z								TAXON_MATCH_HIGHERRANK;COORDINATE_INVALID		false	false	2689059	6	9	126	381	2280	2689059				Bazzania		DWC_ARCHIVE	2014-09-17T21:14Z	2014-09-17T21:14Z
1019875464									Dicranella hilariana (UBC B56876)																	65486									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326468&ass_num=B56876				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B56876	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		9												1899-01-09T00:00Z				Dicranaceae							Dicranella									on soft sandstone															University of British Columbia				Plantae								santurce									1							ICBN			65486			Dicranales				University of British Columbia			Bryophyta		dried		27	A.A. Heller				Dicranella hilariana Mitten, 1869			hilariana						SPECIES							1899 Jan 09						1899	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:15Z								COORDINATE_INVALID		false	false	5282158	6	35	327	1335	4635	2673509		5282158	Dicranella hilariana	Dicranella		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019875444									Dicranella hilariana (UBC B56875)																	65485									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326467&ass_num=B56875				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B56875	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection																		Dicranaceae							Dicranella									roadside banks															University of British Columbia				Plantae								?																ICBN			65485			Dicranales				University of British Columbia			Bryophyta		dried		s.n.	E.G. Britton				Dicranella hilariana Mitten, 1869			hilariana						SPECIES							1914 Feb 18-22							4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:15Z								COORDINATE_INVALID		false	false	5282158	6	35	327	1335	4635	2673509		5282158	Dicranella hilariana	Dicranella		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019875456									Dicranella hilariana (UBC B56873)																	65483									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326465&ass_num=B56873				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B56873	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection																		Dicranaceae							Dicranella									roadside banks															University of British Columbia				Plantae								?																ICBN			65483			Dicranales				University of British Columbia			Bryophyta		dried		s.n.	E.G. Britton				Dicranella hilariana Mitten, 1869			hilariana						SPECIES							1914 Feb 18-27							4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:15Z								COORDINATE_INVALID		false	false	5282158	6	35	327	1335	4635	2673509		5282158	Dicranella hilariana	Dicranella		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019875473									Dicranella hilariana (UBC B56869)																	65479									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326461&ass_num=B56869				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B56869	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		6												1939-10-06T00:00Z				Dicranaceae							Dicranella									on steep claybank										W.C. Steere					University of British Columbia				Plantae								mt. britton, sierra de luquillo									10							ICBN			65479			Dicranales				University of British Columbia			Bryophyta		dried		4204	W.C. Steere				Dicranella hilariana Mitten, 1869			hilariana						SPECIES							1939 Oct 06						1939	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:15Z								COORDINATE_INVALID		false	false	5282158	6	35	327	1335	4635	2673509		5282158	Dicranella hilariana	Dicranella		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019875488									Dicranella hilariana (UBC B56872)																	65482									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326464&ass_num=B56872				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B56872	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection																		Dicranaceae							Dicranella									roadside banks															University of British Columbia				Plantae								mayaguez																ICBN			65482			Dicranales				University of British Columbia			Bryophyta		dried		1893	E.G. Britton				Dicranella hilariana Mitten, 1869			hilariana						SPECIES							1914 Feb 18-27							4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:15Z								COORDINATE_INVALID		false	false	5282158	6	35	327	1335	4635	2673509		5282158	Dicranella hilariana	Dicranella		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019875495									Dicranella hilariana (UBC B56870)																	65480									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326462&ass_num=B56870				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B56870	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		9												1940-02-09T00:00Z				Dicranaceae							Dicranella																								University of British Columbia				Plantae								at edge of mameyes - rio blanco road, km 16.3 , s. of pass, sierra de luquillo									2							ICBN			65480			Dicranales				University of British Columbia			Bryophyta		dried		6432	W.C. Steere				Dicranella hilariana Mitten, 1869			hilariana						SPECIES							1940 Feb 09						1940	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:15Z								COORDINATE_INVALID		false	false	5282158	6	35	327	1335	4635	2673509		5282158	Dicranella hilariana	Dicranella		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019875467									Dicranella hilariana (UBC B56882)																	65492									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326474&ass_num=B56882				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B56882	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		1												1937-09-01T00:00Z				Dicranaceae							Dicranella																								University of British Columbia				Plantae								camp dona juana. tono negro unit, caribbean national forest, nw of villalba									9							ICBN			65492			Dicranales				University of British Columbia			Bryophyta		dried		s.n.	R.H. Moore				Dicranella hilariana Mitten, 1869			hilariana						SPECIES						853-914 m	1937 Sep						1937	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:15Z								COORDINATE_INVALID		false	false	5282158	6	35	327	1335	4635	2673509		5282158	Dicranella hilariana	Dicranella		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019875479									Dicranella hilariana (UBC B56879)																	65489									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326471&ass_num=B56879				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B56879	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		8												1927-02-08T00:00Z				Dicranaceae							Dicranella																								University of British Columbia				Plantae								between corozaland morovis near cibuco									2							ICBN			65489			Dicranales				University of British Columbia			Bryophyta		dried		8797	N.L. Britton; E.G. Britton				Dicranella hilariana Mitten, 1869			hilariana						SPECIES							1927 Feb 08						1927	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:15Z								COORDINATE_INVALID		false	false	5282158	6	35	327	1335	4635	2673509		5282158	Dicranella hilariana	Dicranella		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019875486									Dicranella hilariana (UBC B56880)																	65490									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326472&ass_num=B56880				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B56880	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		1												1937-09-01T00:00Z				Dicranaceae							Dicranella																								University of British Columbia				Plantae								camp dona juana. tono negro unit, caribbean national forest, nw of villalba									9							ICBN			65490			Dicranales				University of British Columbia			Bryophyta		dried		s.n.	R.H. Moore				Dicranella hilariana Mitten, 1869			hilariana						SPECIES						853 m	1937 Sep						1937	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:15Z								COORDINATE_INVALID		false	false	5282158	6	35	327	1335	4635	2673509		5282158	Dicranella hilariana	Dicranella		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019875483									Dicranella hilariana (UBC B56868)																	65478									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326460&ass_num=B56868				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B56868	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		29												1925-07-29T00:00Z				Dicranaceae							Dicranella																								University of British Columbia				Plantae								upper valley of the bayauron? r. on las chomras?									7							ICBN			65478			Dicranales				University of British Columbia			Bryophyta		dried		8174	?				Dicranella hilariana Mitten, 1869			hilariana						SPECIES							1925 Jul 29						1925	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:15Z								COORDINATE_INVALID		false	false	5282158	6	35	327	1335	4635	2673509		5282158	Dicranella hilariana	Dicranella		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019875489									Dicranella hilariana (UBC B56871)																	65481									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326463&ass_num=B56871				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B56871	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		3												1913-04-03T00:00Z				Dicranaceae							Dicranella									clay banks															University of British Columbia				Plantae								maricao to monte alegrillo									4							ICBN			65481			Dicranales				University of British Columbia			Bryophyta		dried		2639	E.G. Britton				Dicranella hilariana Mitten, 1869			hilariana						SPECIES						500-900 m	1913 Apr 03						1913	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:15Z								COORDINATE_INVALID		false	false	5282158	6	35	327	1335	4635	2673509		5282158	Dicranella hilariana	Dicranella		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019875499									Dicranella hilariana (UBC B56878)																	65488									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326470&ass_num=B56878				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B56878	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		28												1923-03-28T00:00Z				Dicranaceae							Dicranella									on mt. banks - roadside															University of British Columbia				Plantae								western end of laguna tortuguero									3							ICBN			65488			Dicranales				University of British Columbia			Bryophyta		dried		7883	N.L. Britton; E.G. Britton				Dicranella hilariana Mitten, 1869			hilariana						SPECIES							1923 Mar 28						1923	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:15Z								COORDINATE_INVALID		false	false	5282158	6	35	327	1335	4635	2673509		5282158	Dicranella hilariana	Dicranella		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019875532									Dicranella hilariana (UBC B56877)																	65487									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326469&ass_num=B56877				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B56877	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		7												1923-03-07T00:00Z				Dicranaceae							Dicranella																								University of British Columbia				Plantae								rio padillo									3							ICBN			65487			Dicranales				University of British Columbia			Bryophyta		dried		7843	N.L. Britton; E.G. Britton				Dicranella hilariana Mitten, 1869			hilariana						SPECIES							1923 Mar 07						1923	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:15Z								COORDINATE_INVALID		false	false	5282158	6	35	327	1335	4635	2673509		5282158	Dicranella hilariana	Dicranella		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019875993									Dicranella subinclinata (UBC B57382)																	66342									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=327324&ass_num=B57382				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B57382	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		1												1939-12-01T00:00Z				Dicranaceae							Dicranella									on moist roadside cliff.															University of British Columbia				Plantae								just s. of utuado, road to adjuntas									12							ICBN			66342			Dicranales				University of British Columbia			Bryophyta		dried		5077	William C. Steere				Dicranella (Müller Hal.) W.P. Schimper, 1856									GENUS							1939 Dec 01						1939	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:15Z								TAXON_MATCH_HIGHERRANK;COORDINATE_INVALID		false	false	2673509	6	35	327	1335	4635	2673509				Dicranella		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019876005									Dicranella subinclinata (UBC B57379)																	66339									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=327321&ass_num=B57379				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B57379	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		23												1939-04-23T00:00Z				Dicranaceae							Dicranella																								University of British Columbia				Plantae								barrio de rio cana, caguas									4							ICBN			66339			Dicranales				University of British Columbia			Bryophyta		dried		23	Maria Masters				Dicranella (Müller Hal.) W.P. Schimper, 1856									GENUS							1939 Apr 23						1939	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:15Z								TAXON_MATCH_HIGHERRANK;COORDINATE_INVALID		false	false	2673509	6	35	327	1335	4635	2673509				Dicranella		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
